repayment_id,loan_id,payment_date,amount_paid,days_late
9988,1185,2025-08-04,446.5,2
9989,1185,2025-09-03,446.5,1
9990,1185,2025-10-03,446.5,2
9991,1185,2025-11-02,446.5,1
9992,1185,2025-12-02,446.5,1
9993,1185,2026-01-01,446.5,3
9994,1185,2026-01-31,446.5,1
9995,1185,2026-03-02,446.5,2
9996,1185,2026-04-01,446.5,7
9997,1186,2023-04-25,6123.33,0
9998,1186,2023-05-25,6123.33,1
9999,1186,2023-06-24,6123.33,0
10000,1187,2022-03-04,1197.21,0
10001,1187,2022-04-03,1197.21,2
10002,1187,2022-05-03,1197.21,0
10003,1187,2022-06-02,1197.21,1
10004,1187,2022-07-02,1197.21,0
10005,1187,2022-08-01,1197.21,1
10006,1187,2022-08-31,1197.21,1
10007,1187,2022-09-30,1197.21,0
10008,1187,2022-10-30,1197.21,1
10009,1187,2022-11-29,1197.21,3
10010,1187,2022-12-29,1197.21,8
10011,1187,2023-01-28,1197.21,0
10012,1188,2026-06-12,781.97,3
10013,1188,2026-07-12,781.97,1
10014,1188,2026-08-11,781.97,0
10015,1188,2026-09-10,781.97,0
10016,1188,2026-10-10,781.97,6
10017,1189,2026-04-07,1135.1,7
10018,1189,2026-05-07,1135.1,2
10019,1189,2026-06-06,1135.1,0
10020,1189,2026-07-06,1135.1,0
10021,1189,2026-08-05,1135.1,3
10022,1189,2026-09-04,1135.1,0
10023,1189,2026-10-04,1135.1,0
10024,1189,2026-11-03,1135.1,3
10025,1189,2026-12-03,1135.1,2
10026,1189,2027-01-02,1135.1,1
10027,1189,2027-02-01,1135.1,8
10028,1190,2023-07-12,982.22,0
10029,1190,2023-08-11,982.22,0
10030,1191,2025-03-04,621.9,17
10031,1191,2025-04-03,621.9,6
10032,1191,2025-05-03,621.9,13
10033,1191,2025-06-02,621.9,7
10034,1191,2025-07-02,621.9,5
10035,1191,2025-08-01,621.9,12
10036,1191,2025-08-31,621.9,7
10037,1191,2025-09-30,621.9,12
10038,1191,2025-10-30,621.9,5
10039,1191,2025-11-29,621.9,15
10040,1191,2025-12-29,621.9,15
10041,1191,2026-01-28,621.9,4
10042,1191,2026-02-27,621.9,14
10043,1191,2026-03-29,621.9,24
10044,1191,2026-04-28,621.9,34
10045,1191,2026-05-28,621.9,5
10046,1191,2026-06-27,621.9,2
10047,1191,2026-07-27,621.9,20
10048,1192,2023-08-04,2253.08,0
10049,1192,2023-09-03,2253.08,1
10050,1192,2023-10-03,2253.08,0
10051,1192,2023-11-02,2253.08,0
10052,1192,2023-12-02,2253.08,0
10053,1192,2024-01-01,2253.08,0
10054,1192,2024-01-31,2253.08,0
10055,1192,2024-03-01,2253.08,3
10056,1192,2024-03-31,2253.08,0
10057,1192,2024-04-30,2253.08,2
10058,1192,2024-05-30,2253.08,1
10059,1193,2026-04-21,665.71,16
10060,1193,2026-05-21,665.71,25
10061,1193,2026-06-20,665.71,4
10062,1193,2026-07-20,665.71,13
10063,1193,2026-08-19,665.71,14
10064,1193,2026-09-18,665.71,49
10065,1193,2026-10-18,665.71,23
10066,1193,2026-11-17,665.71,26
10067,1194,2026-03-05,3753.92,0
10068,1194,2026-04-04,3753.92,1
10069,1194,2026-05-04,3753.92,1
10070,1194,2026-06-03,3753.92,0
10071,1195,2024-10-08,1651.11,1
10072,1195,2024-11-07,1651.11,0
10073,1195,2024-12-07,1651.11,0
10074,1195,2025-01-06,1651.11,2
10075,1195,2025-02-05,1651.11,0
10076,1195,2025-03-07,1651.11,11
10077,1195,2025-04-06,1651.11,1
10078,1195,2025-05-06,1651.11,2
10079,1196,2023-02-13,1588.83,0
10080,1196,2023-03-15,1588.83,2
10081,1196,2023-04-14,1588.83,1
10082,1196,2023-05-14,1588.83,0
10083,1196,2023-06-13,1588.83,6
10084,1197,2024-10-31,2618.67,3
10085,1197,2024-11-30,2618.67,2
10086,1197,2024-12-30,2618.67,1
10087,1197,2025-01-29,2618.67,13
10088,1198,2022-03-15,5315.92,0
10089,1198,2022-04-14,5315.92,0
10090,1198,2022-05-14,5315.92,1
10091,1198,2022-06-13,5315.92,1
10092,1198,2022-07-13,5315.92,7
10093,1199,2024-04-17,5271.17,0
10094,1199,2024-05-17,5271.17,6
10095,1199,2024-06-16,5271.17,4
10096,1199,2024-07-16,5271.17,4
10097,1199,2024-08-15,5271.17,5
10098,1199,2024-09-14,5271.17,0
10099,1200,2022-11-20,829.83,0
10100,1200,2022-12-20,829.83,41
10101,1200,2023-01-19,829.83,10
10102,1200,2023-02-18,829.83,21
10103,1200,2023-03-20,829.83,13
10104,1200,2023-04-19,829.83,15
10105,1201,2025-09-13,2760.47,1
10106,1201,2025-10-13,2760.47,0
10107,1201,2025-11-12,2760.47,0
10108,1201,2025-12-12,2760.47,3
10109,1201,2026-01-11,2760.47,1
10110,1201,2026-02-10,2760.47,2
10111,1201,2026-03-12,2760.47,2
10112,1201,2026-04-11,2760.47,1
10113,1201,2026-05-11,2760.47,0
10114,1201,2026-06-10,2760.47,0
10115,1201,2026-07-10,2760.47,1
10116,1201,2026-08-09,2760.47,4
10117,1201,2026-09-08,2760.47,0
10118,1201,2026-10-08,2760.47,0
10119,1201,2026-11-07,2760.47,1
10120,1202,2022-11-08,10752.17,2
10121,1202,2022-12-08,10752.17,0
10122,1202,2023-01-07,10752.17,0
10123,1202,2023-02-06,10752.17,2
10124,1202,2023-03-08,10752.17,0
10125,1203,2024-03-14,7872.17,20
10126,1203,2024-04-13,7872.17,3
10127,1203,2024-05-13,7872.17,14
10128,1203,2024-06-12,7872.17,35
10129,1203,2024-07-12,7872.17,30
10130,1203,2024-08-11,7872.17,7
10131,1204,2022-02-27,2097.33,1
10132,1204,2022-03-29,2097.33,2
10133,1204,2022-04-28,2097.33,2
10134,1204,2022-05-28,2097.33,0
10135,1204,2022-06-27,2097.33,0
10136,1204,2022-07-27,2097.33,4
10137,1205,2022-10-28,1092.1,7
10138,1205,2022-11-27,1092.1,1
10139,1205,2022-12-27,1092.1,2
10140,1206,2025-08-07,2471.83,1
10141,1206,2025-09-06,2471.83,1
10142,1206,2025-10-06,2471.83,3
10143,1206,2025-11-05,2471.83,1
10144,1206,2025-12-05,2471.83,2
10145,1207,2022-02-19,3607.83,0
10146,1207,2022-03-21,3607.83,1
10147,1207,2022-04-20,3607.83,2
10148,1207,2022-05-20,3607.83,1
10149,1207,2022-06-19,3607.83,0
10150,1207,2022-07-19,3607.83,1
10151,1208,2023-12-25,6238.83,1
10152,1208,2024-01-24,6238.83,3
10153,1209,2022-11-12,348.17,0
10154,1209,2022-12-12,348.17,0
10155,1209,2023-01-11,348.17,0
10156,1209,2023-02-10,348.17,3
10157,1209,2023-03-12,348.17,1
10158,1209,2023-04-11,348.17,3
10159,1209,2023-05-11,348.17,0
10160,1209,2023-06-10,348.17,0
10161,1209,2023-07-10,348.17,1
10162,1209,2023-08-09,348.17,0
10163,1209,2023-09-08,348.17,0
10164,1209,2023-10-08,348.17,4
10165,1209,2023-11-07,348.17,0
10166,1209,2023-12-07,348.17,0
10167,1209,2024-01-06,348.17,0
10168,1209,2024-02-05,348.17,1
10169,1209,2024-03-06,348.17,3
10170,1210,2022-12-31,781.88,32
10171,1210,2023-01-30,781.88,27
10172,1210,2023-03-01,781.88,8
10173,1210,2023-03-31,781.88,10
10174,1210,2023-04-30,781.88,9
10175,1210,2023-05-30,781.88,3
10176,1211,2023-06-14,1280.83,3
10177,1211,2023-07-14,1280.83,4
10178,1211,2023-08-13,1280.83,0
10179,1211,2023-09-12,1280.83,7
10180,1211,2023-10-12,1280.83,0
10181,1211,2023-11-11,1280.83,9
10182,1211,2023-12-11,1280.83,0
10183,1211,2024-01-10,1280.83,0
10184,1211,2024-02-09,1280.83,0
10185,1211,2024-03-10,1280.83,0
10186,1211,2024-04-09,1280.83,0
10187,1211,2024-05-09,1280.83,1
10188,1211,2024-06-08,1280.83,4
10189,1211,2024-07-08,1280.83,0
10190,1212,2025-08-08,316.4,13
10191,1212,2025-09-07,316.4,17
10192,1212,2025-10-07,316.4,4
10193,1212,2025-11-06,316.4,6
10194,1212,2025-12-06,316.4,41
10195,1213,2022-05-02,7050.17,6
10196,1213,2022-06-01,7050.17,46
10197,1213,2022-07-01,7050.17,12
10198,1213,2022-07-31,7050.17,2
10199,1213,2022-08-30,7050.17,2
10200,1214,2024-12-13,960.77,0
10201,1214,2025-01-12,960.77,0
10202,1214,2025-02-11,960.77,2
10203,1214,2025-03-13,960.77,7
10204,1214,2025-04-12,960.77,0
10205,1214,2025-05-12,960.77,4
10206,1214,2025-06-11,960.77,2
10207,1214,2025-07-11,960.77,0
10208,1214,2025-08-10,960.77,1
10209,1214,2025-09-09,960.77,1
10210,1214,2025-10-09,960.77,3
10211,1214,2025-11-08,960.77,1
10212,1214,2025-12-08,960.77,1
10213,1214,2026-01-07,960.77,0
10214,1214,2026-02-06,960.77,0
10215,1215,2023-05-05,620.64,0
10216,1215,2023-06-04,620.64,5
10217,1216,2022-11-28,3449.67,1
10218,1216,2022-12-28,3449.67,1
10219,1216,2023-01-27,3449.67,1
10220,1216,2023-02-26,3449.67,0
10221,1216,2023-03-28,3449.67,4
10222,1216,2023-04-27,3449.67,0
10223,1216,2023-05-27,3449.67,0
10224,1216,2023-06-26,3449.67,2
10225,1216,2023-07-26,3449.67,1
10226,1216,2023-08-25,3449.67,0
10227,1216,2023-09-24,3449.67,5
10228,1216,2023-10-24,3449.67,3
10229,1217,2025-12-02,236.6,3
10230,1217,2026-01-01,236.6,0
10231,1217,2026-01-31,236.6,2
10232,1217,2026-03-02,236.6,1
10233,1217,2026-04-01,236.6,8
10234,1217,2026-05-01,236.6,0
10235,1217,2026-05-31,236.6,0
10236,1217,2026-06-30,236.6,0
10237,1217,2026-07-30,236.6,1
10238,1217,2026-08-29,236.6,0
10239,1217,2026-09-28,236.6,0
10240,1217,2026-10-28,236.6,0
10241,1217,2026-11-27,236.6,3
10242,1217,2026-12-27,236.6,0
10243,1217,2027-01-26,236.6,0
10244,1217,2027-02-25,236.6,2
10245,1218,2022-09-18,223.67,0
10246,1218,2022-10-18,223.67,0
10247,1218,2022-11-17,223.67,1
10248,1218,2022-12-17,223.67,0
10249,1218,2023-01-16,223.67,0
10250,1218,2023-02-15,223.67,0
10251,1218,2023-03-17,223.67,2
10252,1219,2023-05-05,5227.5,0
10253,1219,2023-06-04,5227.5,0
10254,1219,2023-07-04,5227.5,3
10255,1219,2023-08-03,5227.5,0
10256,1219,2023-09-02,5227.5,1
10257,1220,2025-07-14,1912.46,1
10258,1220,2025-08-13,1912.46,8
10259,1220,2025-09-12,1912.46,1
10260,1220,2025-10-12,1912.46,3
10261,1220,2025-11-11,1912.46,1
10262,1220,2025-12-11,1912.46,1
10263,1220,2026-01-10,1912.46,4
10264,1220,2026-02-09,1912.46,2
10265,1220,2026-03-11,1912.46,0
10266,1220,2026-04-10,1912.46,0
10267,1220,2026-05-10,1912.46,2
10268,1221,2022-07-23,16632.0,24
10269,1221,2022-08-22,16632.0,1
10270,1221,2022-09-21,16632.0,10
10271,1221,2022-10-21,16632.0,15
10272,1221,2022-11-20,16632.0,13
10273,1221,2022-12-20,16632.0,59
10274,1222,2024-06-26,350.88,17
10275,1222,2024-07-26,350.88,7
10276,1222,2024-08-25,350.88,4
10277,1222,2024-09-24,350.88,21
10278,1222,2024-10-24,350.88,8
10279,1222,2024-11-23,350.88,8
10280,1222,2024-12-23,350.88,0
10281,1222,2025-01-22,350.88,12
10282,1222,2025-02-21,350.88,11
10283,1223,2025-11-22,1173.0,0
10284,1223,2025-12-22,1173.0,5
10285,1223,2026-01-21,1173.0,2
10286,1223,2026-02-20,1173.0,0
10287,1223,2026-03-22,1173.0,5
10288,1223,2026-04-21,1173.0,4
10289,1223,2026-05-21,1173.0,0
10290,1223,2026-06-20,1173.0,1
10291,1223,2026-07-20,1173.0,0
10292,1223,2026-08-19,1173.0,2
10293,1223,2026-09-18,1173.0,0
10294,1223,2026-10-18,1173.0,1
10295,1223,2026-11-17,1173.0,0
10296,1223,2026-12-17,1173.0,6
10297,1223,2027-01-16,1173.0,6
10298,1223,2027-02-15,1173.0,0
10299,1223,2027-03-17,1173.0,1
10300,1223,2027-04-16,1173.0,2
10301,1224,2025-12-08,2381.83,4
10302,1224,2026-01-07,2381.83,0
10303,1224,2026-02-06,2381.83,1
10304,1224,2026-03-08,2381.83,0
10305,1224,2026-04-07,2381.83,2
10306,1224,2026-05-07,2381.83,1
10307,1224,2026-06-06,2381.83,0
10308,1224,2026-07-06,2381.83,5
10309,1224,2026-08-05,2381.83,1
10310,1224,2026-09-04,2381.83,0
10311,1224,2026-10-04,2381.83,3
10312,1225,2024-01-14,1392.65,0
10313,1225,2024-02-13,1392.65,1
10314,1225,2024-03-14,1392.65,7
10315,1225,2024-04-13,1392.65,0
10316,1225,2024-05-13,1392.65,4
10317,1225,2024-06-12,1392.65,1
10318,1225,2024-07-12,1392.65,0
10319,1225,2024-08-11,1392.65,6
10320,1225,2024-09-10,1392.65,5
10321,1226,2025-10-17,1141.62,0
10322,1226,2025-11-16,1141.62,2
10323,1226,2025-12-16,1141.62,0
10324,1226,2026-01-15,1141.62,0
10325,1226,2026-02-14,1141.62,0
10326,1226,2026-03-16,1141.62,1
10327,1226,2026-04-15,1141.62,0
10328,1226,2026-05-15,1141.62,0
10329,1226,2026-06-14,1141.62,4
10330,1226,2026-07-14,1141.62,0
10331,1226,2026-08-13,1141.62,2
10332,1226,2026-09-12,1141.62,2
10333,1227,2026-01-26,2976.54,7
10334,1227,2026-02-25,2976.54,1
10335,1227,2026-03-27,2976.54,1
10336,1227,2026-04-26,2976.54,3
10337,1227,2026-05-26,2976.54,3
10338,1227,2026-06-25,2976.54,0
10339,1227,2026-07-25,2976.54,2
10340,1227,2026-08-24,2976.54,0
10341,1227,2026-09-23,2976.54,2
10342,1227,2026-10-23,2976.54,0
10343,1227,2026-11-22,2976.54,0
10344,1227,2026-12-22,2976.54,0
10345,1227,2027-01-21,2976.54,5
10346,1228,2022-12-01,6596.67,1
10347,1228,2022-12-31,6596.67,0
10348,1228,2023-01-30,6596.67,0
10349,1229,2022-11-29,403.63,1
10350,1229,2022-12-29,403.63,0
10351,1229,2023-01-28,403.63,1
10352,1229,2023-02-27,403.63,1
10353,1229,2023-03-29,403.63,0
10354,1229,2023-04-28,403.63,1
10355,1229,2023-05-28,403.63,1
10356,1229,2023-06-27,403.63,0
10357,1229,2023-07-27,403.63,2
10358,1229,2023-08-26,403.63,1
10359,1229,2023-09-25,403.63,0
10360,1229,2023-10-25,403.63,1
10361,1229,2023-11-24,403.63,2
10362,1229,2023-12-24,403.63,0
10363,1229,2024-01-23,403.63,12
10364,1229,2024-02-22,403.63,1
10365,1229,2024-03-23,403.63,1
10366,1229,2024-04-22,403.63,0
10367,1230,2026-06-27,1037.33,0
10368,1230,2026-07-27,1037.33,0
10369,1230,2026-08-26,1037.33,1
10370,1230,2026-09-25,1037.33,1
10371,1230,2026-10-25,1037.33,0
10372,1230,2026-11-24,1037.33,0
10373,1231,2024-06-24,13508.0,1
10374,1231,2024-07-24,13508.0,5
10375,1231,2024-08-23,13508.0,3
10376,1231,2024-09-22,13508.0,0
10377,1231,2024-10-22,13508.0,2
10378,1231,2024-11-21,13508.0,1
10379,1232,2023-11-23,1158.79,0
10380,1232,2023-12-23,1158.79,0
10381,1233,2024-01-23,5059.58,3
10382,1233,2024-02-22,5059.58,2
10383,1233,2024-03-23,5059.58,2
10384,1233,2024-04-22,5059.58,4
10385,1233,2024-05-22,5059.58,1
10386,1233,2024-06-21,5059.58,0
10387,1234,2025-12-21,1017.42,0
10388,1234,2026-01-20,1017.42,1
10389,1235,2023-12-14,1312.15,11
10390,1235,2024-01-13,1312.15,39
10391,1235,2024-02-12,1312.15,28
10392,1235,2024-03-13,1312.15,15
10393,1235,2024-04-12,1312.15,22
10394,1235,2024-05-12,1312.15,7
10395,1235,2024-06-11,1312.15,15
10396,1235,2024-07-11,1312.15,15
10397,1235,2024-08-10,1312.15,2
10398,1235,2024-09-09,1312.15,11
10399,1235,2024-10-09,1312.15,26
10400,1235,2024-11-08,1312.15,39
10401,1235,2024-12-08,1312.15,6
10402,1236,2024-03-25,764.43,2
10403,1236,2024-04-24,764.43,1
10404,1236,2024-05-24,764.43,1
10405,1236,2024-06-23,764.43,0
10406,1236,2024-07-23,764.43,3
10407,1236,2024-08-22,764.43,0
10408,1236,2024-09-21,764.43,3
10409,1236,2024-10-21,764.43,0
10410,1236,2024-11-20,764.43,0
10411,1236,2024-12-20,764.43,2
10412,1236,2025-01-19,764.43,3
10413,1236,2025-02-18,764.43,0
10414,1236,2025-03-20,764.43,3
10415,1236,2025-04-19,764.43,0
10416,1236,2025-05-19,764.43,4
10417,1237,2025-01-28,414.69,26
10418,1237,2025-02-27,414.69,4
10419,1237,2025-03-29,414.69,30
10420,1237,2025-04-28,414.69,13
10421,1237,2025-05-28,414.69,25
10422,1238,2023-05-17,1730.92,3
10423,1238,2023-06-16,1730.92,2
10424,1238,2023-07-16,1730.92,1
10425,1238,2023-08-15,1730.92,0
10426,1238,2023-09-14,1730.92,1
10427,1238,2023-10-14,1730.92,1
10428,1239,2024-06-12,5529.17,0
10429,1239,2024-07-12,5529.17,3
10430,1239,2024-08-11,5529.17,5
10431,1239,2024-09-10,5529.17,6
10432,1239,2024-10-10,5529.17,0
10433,1239,2024-11-09,5529.17,1
10434,1240,2026-04-12,957.62,52
10435,1240,2026-05-12,957.62,5
10436,1240,2026-06-11,957.62,10
10437,1240,2026-07-11,957.62,7
10438,1240,2026-08-10,957.62,14
10439,1240,2026-09-09,957.62,1
10440,1240,2026-10-09,957.62,15
10441,1240,2026-11-08,957.62,40
10442,1240,2026-12-08,957.62,1
10443,1240,2027-01-07,957.62,31
10444,1240,2027-02-06,957.62,63
10445,1240,2027-03-08,957.62,10
10446,1240,2027-04-07,957.62,3
10447,1240,2027-05-07,957.62,5
10448,1240,2027-06-06,957.62,2
10449,1241,2024-02-10,431.7,1
10450,1241,2024-03-11,431.7,2
10451,1241,2024-04-10,431.7,1
10452,1241,2024-05-10,431.7,2
10453,1241,2024-06-09,431.7,10
10454,1241,2024-07-09,431.7,1
10455,1241,2024-08-08,431.7,1
10456,1241,2024-09-07,431.7,7
10457,1241,2024-10-07,431.7,4
10458,1241,2024-11-06,431.7,0
10459,1241,2024-12-06,431.7,3
10460,1241,2025-01-05,431.7,2
10461,1242,2022-03-07,4013.25,0
10462,1242,2022-04-06,4013.25,2
10463,1243,2022-10-31,1951.54,12
10464,1243,2022-11-30,1951.54,14
10465,1243,2022-12-30,1951.54,10
10466,1243,2023-01-29,1951.54,30
10467,1243,2023-02-28,1951.54,14
10468,1243,2023-03-30,1951.54,36
10469,1244,2024-02-09,18963.17,30
10470,1244,2024-03-10,18963.17,4
10471,1244,2024-04-09,18963.17,26
10472,1244,2024-05-09,18963.17,4
10473,1244,2024-06-08,18963.17,0
10474,1245,2022-11-22,4016.58,1
10475,1245,2022-12-22,4016.58,0
10476,1245,2023-01-21,4016.58,0
10477,1245,2023-02-20,4016.58,0
10478,1245,2023-03-22,4016.58,0
10479,1245,2023-04-21,4016.58,5
10480,1245,2023-05-21,4016.58,6
10481,1245,2023-06-20,4016.58,0
10482,1245,2023-07-20,4016.58,2
10483,1245,2023-08-19,4016.58,1
10484,1245,2023-09-18,4016.58,1
10485,1246,2024-06-11,452.75,9
10486,1246,2024-07-11,452.75,1
10487,1246,2024-08-10,452.75,9
10488,1246,2024-09-09,452.75,7
10489,1246,2024-10-09,452.75,49
10490,1246,2024-11-08,452.75,0
10491,1246,2024-12-08,452.75,8
10492,1246,2025-01-07,452.75,6
10493,1246,2025-02-06,452.75,7
10494,1246,2025-03-08,452.75,4
10495,1246,2025-04-07,452.75,4
10496,1246,2025-05-07,452.75,3
10497,1246,2025-06-06,452.75,0
10498,1247,2022-05-25,2055.08,1
10499,1247,2022-06-24,2055.08,2
10500,1247,2022-07-24,2055.08,0
10501,1247,2022-08-23,2055.08,0
10502,1247,2022-09-22,2055.08,3
10503,1247,2022-10-22,2055.08,1
10504,1247,2022-11-21,2055.08,0
10505,1247,2022-12-21,2055.08,0
10506,1247,2023-01-20,2055.08,0
10507,1247,2023-02-19,2055.08,0
10508,1248,2025-12-25,4224.58,2
10509,1248,2026-01-24,4224.58,1
10510,1248,2026-02-23,4224.58,3
10511,1248,2026-03-25,4224.58,0
10512,1248,2026-04-24,4224.58,1
10513,1248,2026-05-24,4224.58,0
10514,1248,2026-06-23,4224.58,2
10515,1248,2026-07-23,4224.58,2
10516,1248,2026-08-22,4224.58,2
10517,1248,2026-09-21,4224.58,1
10518,1248,2026-10-21,4224.58,3
10519,1248,2026-11-20,4224.58,3
10520,1249,2022-03-25,3459.67,4
10521,1249,2022-04-24,3459.67,1
10522,1249,2022-05-24,3459.67,1
10523,1249,2022-06-23,3459.67,0
10524,1250,2026-01-06,394.28,0
10525,1250,2026-02-05,394.28,1
10526,1250,2026-03-07,394.28,2
10527,1250,2026-04-06,394.28,0
10528,1250,2026-05-06,394.28,0
10529,1250,2026-06-05,394.28,3
10530,1250,2026-07-05,394.28,0
10531,1250,2026-08-04,394.28,1
10532,1250,2026-09-03,394.28,1
10533,1250,2026-10-03,394.28,4
10534,1250,2026-11-02,394.28,1
10535,1250,2026-12-02,394.28,1
10536,1250,2027-01-01,394.28,1
10537,1250,2027-01-31,394.28,1
10538,1250,2027-03-02,394.28,0
10539,1251,2024-10-03,929.23,15
10540,1251,2024-11-02,929.23,16
10541,1251,2024-12-02,929.23,14
10542,1251,2025-01-01,929.23,29
10543,1251,2025-01-31,929.23,24
10544,1251,2025-03-02,929.23,10
10545,1251,2025-04-01,929.23,19
10546,1251,2025-05-01,929.23,26
10547,1251,2025-05-31,929.23,7
10548,1251,2025-06-30,929.23,1
10549,1252,2022-04-02,595.98,0
10550,1252,2022-05-02,595.98,2
10551,1252,2022-06-01,595.98,0
10552,1252,2022-07-01,595.98,3
10553,1253,2023-06-16,1822.79,0
10554,1253,2023-07-16,1822.79,1
10555,1253,2023-08-15,1822.79,2
10556,1253,2023-09-14,1822.79,0
10557,1253,2023-10-14,1822.79,3
10558,1253,2023-11-13,1822.79,1
10559,1253,2023-12-13,1822.79,0
10560,1253,2024-01-12,1822.79,1
10561,1253,2024-02-11,1822.79,1
10562,1253,2024-03-12,1822.79,1
10563,1253,2024-04-11,1822.79,0
10564,1253,2024-05-11,1822.79,0
10565,1253,2024-06-10,1822.79,0
10566,1253,2024-07-10,1822.79,1
10567,1254,2024-06-01,3782.5,11
10568,1254,2024-07-01,3782.5,34
10569,1254,2024-07-31,3782.5,3
10570,1254,2024-08-30,3782.5,2
10571,1254,2024-09-29,3782.5,42
10572,1254,2024-10-29,3782.5,1
10573,1255,2022-11-13,3168.58,0
10574,1255,2022-12-13,3168.58,3
10575,1255,2023-01-12,3168.58,0
10576,1255,2023-02-11,3168.58,0
10577,1255,2023-03-13,3168.58,0
10578,1255,2023-04-12,3168.58,1
10579,1255,2023-05-12,3168.58,1
10580,1255,2023-06-11,3168.58,1
10581,1256,2023-10-06,867.83,3
10582,1256,2023-11-05,867.83,0
10583,1256,2023-12-05,867.83,2
10584,1256,2024-01-04,867.83,0
10585,1256,2024-02-03,867.83,1
10586,1256,2024-03-04,867.83,0
10587,1256,2024-04-03,867.83,0
10588,1256,2024-05-03,867.83,0
10589,1256,2024-06-02,867.83,2
10590,1256,2024-07-02,867.83,4
10591,1256,2024-08-01,867.83,0
10592,1256,2024-08-31,867.83,1
10593,1256,2024-09-30,867.83,0
10594,1257,2024-07-28,1266.08,11
10595,1257,2024-08-27,1266.08,22
10596,1257,2024-09-26,1266.08,11
10597,1257,2024-10-26,1266.08,10
10598,1257,2024-11-25,1266.08,7
10599,1257,2024-12-25,1266.08,61
10600,1257,2025-01-24,1266.08,5
10601,1257,2025-02-23,1266.08,6
10602,1257,2025-03-25,1266.08,21
10603,1257,2025-04-24,1266.08,7
10604,1257,2025-05-24,1266.08,11
10605,1257,2025-06-23,1266.08,2
10606,1257,2025-07-23,1266.08,4
10607,1257,2025-08-22,1266.08,25
10608,1257,2025-09-21,1266.08,20
10609,1258,2023-09-10,791.9,2
10610,1258,2023-10-10,791.9,2
10611,1258,2023-11-09,791.9,5
10612,1258,2023-12-09,791.9,1
10613,1259,2025-09-07,4476.08,1
10614,1259,2025-10-07,4476.08,2
10615,1259,2025-11-06,4476.08,3
10616,1259,2025-12-06,4476.08,1
10617,1259,2026-01-05,4476.08,5
10618,1260,2024-11-26,983.65,19
10619,1260,2024-12-26,983.65,5
10620,1261,2024-06-16,4747.17,2
10621,1261,2024-07-16,4747.17,4
10622,1261,2024-08-15,4747.17,0
10623,1261,2024-09-14,4747.17,0
10624,1261,2024-10-14,4747.17,3
10625,1261,2024-11-13,4747.17,8
10626,1262,2023-07-13,794.14,4
10627,1262,2023-08-12,794.14,4
10628,1262,2023-09-11,794.14,1
10629,1262,2023-10-11,794.14,4
10630,1262,2023-11-10,794.14,2
10631,1262,2023-12-10,794.14,1
10632,1262,2024-01-09,794.14,3
10633,1262,2024-02-08,794.14,0
10634,1262,2024-03-09,794.14,0
10635,1262,2024-04-08,794.14,0
10636,1262,2024-05-08,794.14,1
10637,1262,2024-06-07,794.14,7
10638,1262,2024-07-07,794.14,1
10639,1262,2024-08-06,794.14,0
10640,1262,2024-09-05,794.14,9
10641,1262,2024-10-05,794.14,0
10642,1262,2024-11-04,794.14,4
10643,1263,2023-05-11,830.75,4
10644,1263,2023-06-10,830.75,0
10645,1263,2023-07-10,830.75,0
10646,1263,2023-08-09,830.75,0
10647,1263,2023-09-08,830.75,1
10648,1263,2023-10-08,830.75,0
10649,1263,2023-11-07,830.75,4
10650,1263,2023-12-07,830.75,4
10651,1263,2024-01-06,830.75,5
10652,1263,2024-02-05,830.75,1
10653,1263,2024-03-06,830.75,1
10654,1263,2024-04-05,830.75,1
10655,1263,2024-05-05,830.75,0
10656,1263,2024-06-04,830.75,1
10657,1263,2024-07-04,830.75,0
10658,1264,2022-08-07,3686.92,2
10659,1264,2022-09-06,3686.92,1
10660,1264,2022-10-06,3686.92,1
10661,1265,2022-10-14,313.89,3
10662,1265,2022-11-13,313.89,4
10663,1265,2022-12-13,313.89,7
10664,1265,2023-01-12,313.89,0
10665,1265,2023-02-11,313.89,0
10666,1265,2023-03-13,313.89,0
10667,1266,2022-05-25,1291.08,8
10668,1266,2022-06-24,1291.08,6
10669,1266,2022-07-24,1291.08,0
10670,1266,2022-08-23,1291.08,1
10671,1266,2022-09-22,1291.08,5
10672,1267,2026-04-07,419.97,1
10673,1267,2026-05-07,419.97,3
10674,1267,2026-06-06,419.97,0
10675,1267,2026-07-06,419.97,0
10676,1267,2026-08-05,419.97,0
10677,1267,2026-09-04,419.97,4
10678,1267,2026-10-04,419.97,0
10679,1267,2026-11-03,419.97,0
10680,1267,2026-12-03,419.97,4
10681,1267,2027-01-02,419.97,4
10682,1267,2027-02-01,419.97,7
10683,1267,2027-03-03,419.97,1
10684,1267,2027-04-02,419.97,0
10685,1267,2027-05-02,419.97,0
10686,1267,2027-06-01,419.97,1
10687,1267,2027-07-01,419.97,0
10688,1267,2027-07-31,419.97,0
10689,1267,2027-08-30,419.97,2
10690,1268,2025-12-19,2379.19,3
10691,1268,2026-01-18,2379.19,29
10692,1268,2026-02-17,2379.19,11
10693,1268,2026-03-19,2379.19,3
10694,1268,2026-04-18,2379.19,9
10695,1268,2026-05-18,2379.19,0
10696,1268,2026-06-17,2379.19,5
10697,1268,2026-07-17,2379.19,6
10698,1268,2026-08-16,2379.19,7
10699,1268,2026-09-15,2379.19,3
10700,1268,2026-10-15,2379.19,3
10701,1268,2026-11-14,2379.19,40
